deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
JOAO CARLOS BACELAR,PL,OURICANGAS,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,GUAJERU,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PARATINGA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CANDEAL,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIQUERA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIPITANGA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA CANAA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PRESIDENTE TANCREDO NEVES,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAMARI,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ERICO CARDOSO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MUCUGE,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SERRA DO RAMALHO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,GLORIA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,RODELAS,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PALMAS DE MONTE ALTO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ANTONIO CARDOSO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAGIMIRIM,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CATURAMA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BOM JESUS DA SERRA,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ARAMARI,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PEDRAO,DENTRO,3,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,AGUA FRIA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SITIO DO MATO,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,COTEGIPE,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MAIRI,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA INES,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MACURURE,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CACHOEIRA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JAGUARIPE,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LIVRAMENTO DE NOSSA SENHORA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTA RITA DE CASSIA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CRISOPOLIS,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVO TRIUNFO,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,UBAITABA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PLANALTO,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MORTUGABA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITANAGRA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,RIO DO PIRES,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,GANDU,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAGI,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,DOM MACEDO COSTA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO JOSE DA VITORIA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CANDIBA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JUSSIAPE,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,OLINDINA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IBICUI,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BREJOLANDIA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MUNIZ FERREIRA,DENTRO,2,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JIQUIRICA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRA DO ROCHA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MAETINGA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IRAMAIA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BOTUPORA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MATINA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CARINHANHA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ARACATU,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,VARZEA DA ROCA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IBIASSUCE,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CAPELA DO ALTO ALEGRE,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BARRO PRETO,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,VARZEA DO POCO,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,APUAREMA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JABORANDI,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SANTANOPOLIS,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SERRA DOURADA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SALINAS DA MARGARIDA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,GOVERNADOR MANGABEIRA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PE DE SERRA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PONTO NOVO,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PIRAI DO NORTE,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CAIRU,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SATIRO DIAS,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JUSSARI,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PALMEIRAS,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MALHADA DE PEDRAS,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ITAQUARA,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,BONINAL,DENTRO,1,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAJEDO DO TABOCAL,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,COCOS,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO DESIDERIO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,NOVA IBIA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,TANQUE NOVO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CORIBE,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAMARAO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAGOA REAL,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ALMADINA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,PINDAI,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ABAIRA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,LAFAIETE COUTINHO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ARATUIPE,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,FEIRA DA MATA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,TABOCAS DO BREJO VELHO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,RIBEIRAO DO LARGO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MANSIDAO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,JITAUNA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,VARZEDO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MALHADA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,AURELINO LEAL,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,ANGICAL,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,IUIU,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,CATOLANDIA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MUTUIPE,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MANOEL VITORINO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,SAO MIGUEL DAS MATAS,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,NILO PECANHA,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,WANDERLEY,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,GAVIAO,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,RIO DE CONTAS,DENTRO,0,0.00,0.0,0.0
JOAO CARLOS BACELAR,PL,MULTIPLO,AMPLO,0,0,149662826.07,97.41
JOAO CARLOS BACELAR,PL,SEM INFORMACAO,AMPLO,0,0,3980916.46,2.59
VALMIR ASSUNCAO,PT,SALVADOR,DENTRO,12022,13.34,0.0,0.0
VALMIR ASSUNCAO,PT,PRADO,DENTRO,6013,6.67,0.0,0.0
VALMIR ASSUNCAO,PT,ITAMARAJU,DENTRO,4562,5.06,0.0,0.0
VALMIR ASSUNCAO,PT,ABARE,DENTRO,4212,4.67,0.0,0.0
VALMIR ASSUNCAO,PT,SENHOR DO BONFIM,DENTRO,3546,3.93,0.0,0.0
VALMIR ASSUNCAO,PT,PORTO SEGURO,DENTRO,3398,3.77,0.0,0.0
VALMIR ASSUNCAO,PT,RIO DO ANTONIO,DENTRO,3180,3.53,0.0,0.0
VALMIR ASSUNCAO,PT,TEIXEIRA DE FREITAS,DENTRO,2171,2.41,0.0,0.0
VALMIR ASSUNCAO,PT,EUNAPOLIS,DENTRO,2123,2.36,0.0,0.0
VALMIR ASSUNCAO,PT,ITAETE,DENTRO,2091,2.32,0.0,0.0
VALMIR ASSUNCAO,PT,BOA VISTA DO TUPIM,DENTRO,1856,2.06,0.0,0.0
VALMIR ASSUNCAO,PT,URUCUCA,DENTRO,1847,2.05,0.0,0.0
VALMIR ASSUNCAO,PT,GUARATINGA,DENTRO,1740,1.93,0.0,0.0
VALMIR ASSUNCAO,PT,WAGNER,DENTRO,1716,1.90,0.0,0.0
VALMIR ASSUNCAO,PT,POCOES,DENTRO,1483,1.65,0.0,0.0
VALMIR ASSUNCAO,PT,WENCESLAU GUIMARAES,DENTRO,1478,1.64,0.0,0.0
VALMIR ASSUNCAO,PT,MUCURI,DENTRO,1329,1.47,0.0,0.0
VALMIR ASSUNCAO,PT,ITUBERA,DENTRO,1261,1.40,0.0,0.0
VALMIR ASSUNCAO,PT,NOVA VICOSA,DENTRO,1245,1.38,0.0,0.0
VALMIR ASSUNCAO,PT,SANTA CRUZ CABRALIA,DENTRO,1118,1.24,0.0,0.0
VALMIR ASSUNCAO,PT,ITABELA,DENTRO,1093,1.21,0.0,0.0
VALMIR ASSUNCAO,PT,VITORIA DA CONQUISTA,DENTRO,1029,1.14,0.0,0.0
VALMIR ASSUNCAO,PT,IBIRAPUA,DENTRO,1017,1.13,0.0,0.0
VALMIR ASSUNCAO,PT,CAMAMU,DENTRO,890,0.99,0.0,0.0
VALMIR ASSUNCAO,PT,JUAZEIRO,DENTRO,857,0.95,0.0,0.0
VALMIR ASSUNCAO,PT,VEREDA,DENTRO,841,0.93,0.0,0.0
VALMIR ASSUNCAO,PT,FEIRA DE SANTANA,DENTRO,751,0.83,0.0,0.0
VALMIR ASSUNCAO,PT,PAU BRASIL,DENTRO,678,0.75,0.0,0.0
VALMIR ASSUNCAO,PT,CIPO,DENTRO,639,0.71,0.0,0.0
VALMIR ASSUNCAO,PT,SERRA DO RAMALHO,DENTRO,610,0.68,0.0,0.0
VALMIR ASSUNCAO,PT,BOM JESUS DA LAPA,DENTRO,574,0.64,0.0,0.0
VALMIR ASSUNCAO,PT,ITABERABA,DENTRO,561,0.62,0.0,0.0
VALMIR ASSUNCAO,PT,ITANHEM,DENTRO,511,0.57,0.0,0.0
VALMIR ASSUNCAO,PT,SOBRADINHO,DENTRO,507,0.56,0.0,0.0
VALMIR ASSUNCAO,PT,SANTO ESTEVAO,DENTRO,503,0.56,0.0,0.0
VALMIR ASSUNCAO,PT,ARAMARI,DENTRO,497,0.55,0.0,0.0
VALMIR ASSUNCAO,PT,IGRAPIUNA,DENTRO,488,0.54,0.0,0.0
VALMIR ASSUNCAO,PT,ALCOBACA,DENTRO,488,0.54,0.0,0.0
VALMIR ASSUNCAO,PT,CHORROCHO,DENTRO,478,0.53,0.0,0.0
VALMIR ASSUNCAO,PT,PAULO AFONSO,DENTRO,453,0.50,0.0,0.0
VALMIR ASSUNCAO,PT,AMELIA RODRIGUES,DENTRO,444,0.49,0.0,0.0
VALMIR ASSUNCAO,PT,SANTA BRIGIDA,DENTRO,426,0.47,0.0,0.0
VALMIR ASSUNCAO,PT,CAMACARI,DENTRO,396,0.44,0.0,0.0
VALMIR ASSUNCAO,PT,MARACAS,DENTRO,379,0.42,0.0,0.0
VALMIR ASSUNCAO,PT,GONGOGI,DENTRO,368,0.41,0.0,0.0
VALMIR ASSUNCAO,PT,LAJEDINHO,DENTRO,354,0.39,0.0,0.0
VALMIR ASSUNCAO,PT,CARAVELAS,DENTRO,337,0.37,0.0,0.0
VALMIR ASSUNCAO,PT,LAURO DE FREITAS,DENTRO,336,0.37,0.0,0.0
VALMIR ASSUNCAO,PT,JEREMOABO,DENTRO,302,0.34,0.0,0.0
VALMIR ASSUNCAO,PT,MEDEIROS NETO,DENTRO,299,0.33,0.0,0.0
VALMIR ASSUNCAO,PT,UTINGA,DENTRO,292,0.32,0.0,0.0
VALMIR ASSUNCAO,PT,ENTRE RIOS,DENTRO,289,0.32,0.0,0.0
VALMIR ASSUNCAO,PT,BARREIRAS,DENTRO,283,0.31,0.0,0.0
VALMIR ASSUNCAO,PT,CANUDOS,DENTRO,282,0.31,0.0,0.0
VALMIR ASSUNCAO,PT,LAJEDO DO TABOCAL,DENTRO,281,0.31,0.0,0.0
VALMIR ASSUNCAO,PT,RIBEIRAO DO LARGO,DENTRO,276,0.31,0.0,0.0
VALMIR ASSUNCAO,PT,JUCURUCU,DENTRO,275,0.31,0.0,0.0
VALMIR ASSUNCAO,PT,CRUZ DAS ALMAS,DENTRO,272,0.30,0.0,0.0
VALMIR ASSUNCAO,PT,ITABUNA,DENTRO,267,0.30,0.0,0.0
VALMIR ASSUNCAO,PT,OLIVEIRA DOS BREJINHOS,DENTRO,264,0.29,0.0,0.0
VALMIR ASSUNCAO,PT,ANAGE,DENTRO,251,0.28,0.0,0.0
VALMIR ASSUNCAO,PT,SANTA RITA DE CASSIA,DENTRO,250,0.28,0.0,0.0
VALMIR ASSUNCAO,PT,RUY BARBOSA,DENTRO,233,0.26,0.0,0.0
VALMIR ASSUNCAO,PT,SENTO SE,DENTRO,224,0.25,0.0,0.0
VALMIR ASSUNCAO,PT,IRAMAIA,DENTRO,220,0.24,0.0,0.0
VALMIR ASSUNCAO,PT,IGUAI,DENTRO,218,0.24,0.0,0.0
VALMIR ASSUNCAO,PT,ILHEUS,DENTRO,215,0.24,0.0,0.0
VALMIR ASSUNCAO,PT,NOVA REDENCAO,DENTRO,214,0.24,0.0,0.0
VALMIR ASSUNCAO,PT,ANGICAL,DENTRO,209,0.23,0.0,0.0
VALMIR ASSUNCAO,PT,BARRA DO CHOCA,DENTRO,206,0.23,0.0,0.0
VALMIR ASSUNCAO,PT,SANTO AMARO,DENTRO,204,0.23,0.0,0.0
VALMIR ASSUNCAO,PT,LAPAO,DENTRO,201,0.22,0.0,0.0
VALMIR ASSUNCAO,PT,NORDESTINA,DENTRO,199,0.22,0.0,0.0
VALMIR ASSUNCAO,PT,BELMONTE,DENTRO,188,0.21,0.0,0.0
VALMIR ASSUNCAO,PT,SIMOES FILHO,DENTRO,180,0.20,0.0,0.0
VALMIR ASSUNCAO,PT,ENCRUZILHADA,DENTRO,177,0.20,0.0,0.0
VALMIR ASSUNCAO,PT,DIAS D AVILA,DENTRO,174,0.19,0.0,0.0
VALMIR ASSUNCAO,PT,CURACA,DENTRO,153,0.17,0.0,0.0
VALMIR ASSUNCAO,PT,CANAVIEIRAS,DENTRO,146,0.16,0.0,0.0
VALMIR ASSUNCAO,PT,IBIRAPITANGA,DENTRO,141,0.16,0.0,0.0
VALMIR ASSUNCAO,PT,MACARANI,DENTRO,139,0.15,0.0,0.0
VALMIR ASSUNCAO,PT,XIQUE-XIQUE,DENTRO,129,0.14,0.0,0.0
VALMIR ASSUNCAO,PT,GANDU,DENTRO,124,0.14,0.0,0.0
VALMIR ASSUNCAO,PT,CANDEIAS,DENTRO,120,0.13,0.0,0.0
VALMIR ASSUNCAO,PT,ALAGOINHAS,DENTRO,119,0.13,0.0,0.0
VALMIR ASSUNCAO,PT,CASA NOVA,DENTRO,118,0.13,0.0,0.0
VALMIR ASSUNCAO,PT,RIACHAO DAS NEVES,DENTRO,114,0.13,0.0,0.0
VALMIR ASSUNCAO,PT,BROTAS DE MACAUBAS,DENTRO,111,0.12,0.0,0.0
VALMIR ASSUNCAO,PT,PINDOBACU,DENTRO,110,0.12,0.0,0.0
VALMIR ASSUNCAO,PT,PLANALTINO,DENTRO,108,0.12,0.0,0.0
VALMIR ASSUNCAO,PT,ITAGIMIRIM,DENTRO,105,0.12,0.0,0.0
VALMIR ASSUNCAO,PT,ARATACA,DENTRO,104,0.12,0.0,0.0
VALMIR ASSUNCAO,PT,ITAJUIPE,DENTRO,103,0.11,0.0,0.0
VALMIR ASSUNCAO,PT,ITAMBE,DENTRO,98,0.11,0.0,0.0
VALMIR ASSUNCAO,PT,GENTIO DO OURO,DENTRO,98,0.11,0.0,0.0
VALMIR ASSUNCAO,PT,MARCIONILIO SOUZA,DENTRO,95,0.11,0.0,0.0
VALMIR ASSUNCAO,PT,JUSSARI,DENTRO,94,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,UAUA,DENTRO,92,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,ANDARAI,DENTRO,90,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,CAMPO FORMOSO,DENTRO,90,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,NOVA IBIA,DENTRO,89,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,IBICOARA,DENTRO,87,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,BARRA,DENTRO,86,0.10,0.0,0.0
VALMIR ASSUNCAO,PT,COTEGIPE,DENTRO,85,0.09,0.0,0.0
VALMIR ASSUNCAO,PT,IACU,DENTRO,81,0.09,0.0,0.0
VALMIR ASSUNCAO,PT,JEQUIE,DENTRO,79,0.09,0.0,0.0
VALMIR ASSUNCAO,PT,EUCLIDES DA CUNHA,DENTRO,76,0.08,0.0,0.0
VALMIR ASSUNCAO,PT,BUERAREMA,DENTRO,73,0.08,0.0,0.0
VALMIR ASSUNCAO,PT,RIO REAL,DENTRO,71,0.08,0.0,0.0
VALMIR ASSUNCAO,PT,ITAPARICA,DENTRO,71,0.08,0.0,0.0
VALMIR ASSUNCAO,PT,UIBAI,DENTRO,69,0.08,0.0,0.0
VALMIR ASSUNCAO,PT,CAMACA,DENTRO,66,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,IPUPIARA,DENTRO,64,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,LUIS EDUARDO MAGALHAES,DENTRO,64,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,VALENCA,DENTRO,63,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,SAO FRANCISCO DO CONDE,DENTRO,62,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,CARDEAL DA SILVA,DENTRO,59,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,IRECE,DENTRO,59,0.07,0.0,0.0
VALMIR ASSUNCAO,PT,MARAU,DENTRO,57,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,RAFAEL JAMBEIRO,DENTRO,57,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,SAO SEBASTIAO DO PASSE,DENTRO,57,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,CANSANCAO,DENTRO,56,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,ITAJU DO COLONIA,DENTRO,56,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,JACOBINA,DENTRO,56,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,ITAPEBI,DENTRO,55,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,FILADELFIA,DENTRO,55,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,ITAPETINGA,DENTRO,54,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,MATA DE SAO JOAO,DENTRO,54,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,AGUA FRIA,DENTRO,53,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,CACHOEIRA,DENTRO,53,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,IPIAU,DENTRO,53,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,VERA CRUZ,DENTRO,53,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,BARRA DO MENDES,DENTRO,52,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,ANDORINHA,DENTRO,51,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,IRAJUBA,DENTRO,50,0.06,0.0,0.0
VALMIR ASSUNCAO,PT,BOA NOVA,DENTRO,49,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,TANQUE NOVO,DENTRO,47,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,IBIPEBA,DENTRO,47,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,TAPEROA,DENTRO,46,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,MUCUGE,DENTRO,45,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,CATU,DENTRO,45,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,CONCEICAO DO COITE,DENTRO,43,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,ITAGIBA,DENTRO,43,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,ITANAGRA,DENTRO,43,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,IRARA,DENTRO,43,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,TEOLANDIA,DENTRO,42,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,BRUMADO,DENTRO,41,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,LAFAIETE COUTINHO,DENTRO,41,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,TREMEDAL,DENTRO,41,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,BOM JESUS DA SERRA,DENTRO,41,0.05,0.0,0.0
VALMIR ASSUNCAO,PT,AURELINO LEAL,DENTRO,40,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,GAVIAO,DENTRO,40,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,SANTA TEREZINHA,DENTRO,38,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,LAGOA REAL,DENTRO,38,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,JITAUNA,DENTRO,38,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,BAIXA GRANDE,DENTRO,37,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,JAGUARARI,DENTRO,36,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,JAGUAQUARA,DENTRO,35,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,SANTALUZ,DENTRO,35,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,MUNDO NOVO,DENTRO,34,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,SERRINHA,DENTRO,32,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,SANTA MARIA DA VITORIA,DENTRO,32,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,PEDRAO,DENTRO,32,0.04,0.0,0.0
VALMIR ASSUNCAO,PT,SAO GONCALO DOS CAMPOS,DENTRO,31,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,IBIQUERA,DENTRO,30,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,PEDRO ALEXANDRE,DENTRO,30,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,POJUCA,DENTRO,30,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,PIRITIBA,DENTRO,29,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,ESPLANADA,DENTRO,29,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,INHAMBUPE,DENTRO,28,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,REMANSO,DENTRO,28,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,SAO DOMINGOS,DENTRO,27,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,RIBEIRA DO AMPARO,DENTRO,27,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,MORRO DO CHAPEU,DENTRO,27,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,CAFARNAUM,DENTRO,27,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,ITAGUACU DA BAHIA,DENTRO,26,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,CAIRU,DENTRO,26,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,CORACAO DE MARIA,DENTRO,26,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,PALMAS DE MONTE ALTO,DENTRO,26,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,ANTONIO GONCALVES,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,MASCOTE,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,BOQUIRA,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,CAMPO ALEGRE DE LOURDES,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,SEABRA,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,ITACARE,DENTRO,25,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,LENCOIS,DENTRO,24,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,MACURURE,DENTRO,24,0.03,0.0,0.0
VALMIR ASSUNCAO,PT,QUEIMADAS,DENTRO,24,0.03,0.0,0.0
